NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;DS_COMPLEMENTO;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;QT_MAT_BAS
2019;Bujari;1200138;ESC CRECHE DONA BELA;12009563;3;1;0.0;RUA RAIO DO SOL S/Nº;;1.0;0.0;0.0;0.0;220.0
2019;Bujari;1200138;ESC SANTA LUZIA;12009598;3;2;0.0;ASSENTAMENTO BR 364 KM 52 RAMAL ESPINHARA KM 27;;1.0;0.0;0.0;0.0;18.0
2019;Bujari;1200138;ESC MARIA DO CARMO RAMOS;12009679;2;2;0.0;BR 364 KM 52 RAMAL LINHA NOVA;;1.0;0.0;0.0;0.0;139.0
2019;Bujari;1200138;ESC NOSSA SENHORA DA ESPERANCA;12009687;2;2;0.0;BR 364 KM 87 ALTO RIO ANTIMARI RAMAL MARIO LOBAO K;;1.0;0.0;0.0;0.0;87.0
2019;Bujari;1200138;ESC SANTA MARIA III;12009695;2;2;0.0;BR 364 KM 29 RAMAL SANTA LUZIA KM 12;;1.0;0.0;0.0;0.0;17.0
2019;Bujari;1200138;ESC NOSSA SENHORA APARECIDA;12019127;3;2;0.0;ASSENTAMENTO BR 364 KM 52 RAMAL ESPINHARA KM 06;;1.0;0.0;0.0;0.0;14.0
2019;Bujari;1200138;ESC NOVA VIDA;12020680;2;2;1.0;BR 364 KM 52 RAMAL ESPINHARA II KM 15;;1.0;0.0;0.0;0.0;303.0
2019;Bujari;1200138;ESC BANDEIRANTES;12020699;2;2;0.0;BR 364 KM 52 RAMAL ESPINHARA KM 22;;1.0;0.0;0.0;0.0;7.0
2019;Bujari;1200138;ESC ESC PARAISO DA CRIANCA;12022284;3;1;0.0;RUA RUA PROJETADA 2;;1.0;0.0;0.0;0.0;252.0
2019;Bujari;1200138;ESC SANTA CECILIA;12022292;3;2;0.0;RUA BR364 KM 86 RIO ANTIMARY;;0.0;0.0;0.0;1.0;17.0
2019;Bujari;1200138;ESC SAO PEDRO;12022306;3;2;0.0;RUA BR364 KM 86 RIO ANTIMARY;;0.0;0.0;0.0;1.0;9.0
2019;Bujari;1200138;ESC JOAO DE DEUS RODRIGUES;12026115;2;2;0.0;BR 364 KM 33 POLO DOM MOACYR KM 02 RAMAL JORGE VIA;;1.0;0.0;0.0;0.0;113.0
2019;Bujari;1200138;ESC GEZILDA DE FREITAS PAIXAO II;12031623;2;2;0.0;BR 364 KM 82 RAMAL GAVIAO KM 02;;1.0;0.0;0.0;0.0;5.0
2019;Bujari;1200138;ESC FRANCISCO SALUSTIANO CARDOSO II;12032360;3;2;0.0;RUA BR364 KM 86 RIO ANTIMARY;;1.0;0.0;0.0;0.0;10.0
2019;Bujari;1200138;ESC COSMO CARNEIRO TORRES;12032980;3;2;0.0;ASSENTAMENTO WALTER ARCER;;1.0;0.0;0.0;0.0;109.0
2019;Bujari;1200138;ESC P A ANTONIO DE HOLANDA;12033618;3;2;1.0;BR 364 KM 35 RAMAL POLO ANTONIO DE HOLANDA KM 03;;1.0;0.0;0.0;0.0;41.0
2019;Bujari;1200138;ESC LIMOEIRO II;12033669;2;2;0.0;ZONA RURAL;;0.0;0.0;0.0;1.0;20.0
2019;Bujari;1200138;RAIMUNDO HERMINIO DE MELO;12033677;2;2;0.0;ZONA RURAL;;0.0;0.0;0.0;1.0;14.0
2019;Bujari;1200138;ARCO IRIS;12033685;2;2;0.0;BR 364 KM 87 ALTO ANTIMARI;;0.0;0.0;0.0;1.0;11.0
2019;Bujari;1200138;ESC DOM MANOEL II;12101222;2;2;0.0;BR 364 KM 64 RAMAL COPAIBA KM 64;;0.0;0.0;0.0;1.0;14.0
2019;Bujari;1200138;ESC RENASCER;12101230;2;2;0.0;BR 364 KM 87 BAIXO ANTIMARI RESERVA ESTADUAL DO AN;COLOCACAO CARRASCO;0.0;0.0;0.0;1.0;8.0
2019;Bujari;1200138;ESC PARAISO;12103225;2;2;0.0;BR 364 KM 64 RAMAL COPAIBA KM 10;;1.0;0.0;0.0;0.0;41.0
2019;Bujari;1200138;ESC SAO PEDRO;12104221;2;2;0.0;BR 364 KM 109 RAMAL DO OURO KM 35 RESERVA ESTADUAL;;1.0;0.0;0.0;0.0;67.0
2019;Capixaba;1200179;ESC ARGENTINA PEREIRA FEITOSA;12009725;2;1;0.0;AV FRANCISCO CORDEIRO DE ANDRADE;LADO DA PREFEITURA;1.0;0.0;0.0;0.0;830.0
2019;Capixaba;1200179;ESC LIMEIRA;12009776;3;2;0.0;PAE SAO LUIZ DO REMANSO;;1.0;0.0;0.0;0.0;307.0
2019;Capixaba;1200179;ESC MARIETA FREIRE RODRIGUES;12009792;3;2;0.0;BR 317, KM 61, VILA HORTIGRANJEIRA;;1.0;0.0;0.0;0.0;57.0
2019;Capixaba;1200179;ESC NAIR SOMBRA;12009881;3;1;0.0;RUA BENEVENUTO;;1.0;0.0;0.0;0.0;557.0
2019;Capixaba;1200179;ESC MARIA FERNANDES DE AMORIM;12018929;3;2;0.0;SERINGAL VILA NOVA;;0.0;0.0;0.0;1.0;39.0
2019;Capixaba;1200179;ESC MARIA JOSE DE FREITAS PAES;12019291;3;2;0.0;SERINGAL VILA NOVA, COLOCACAO MACARIO;;0.0;0.0;0.0;1.0;40.0
2019;Capixaba;1200179;ESC SAO FRANCISCO;12019941;3;2;0.0;PAE SAO LUIZ DO REMANSO;RURAL;1.0;0.0;0.0;0.0;94.0
2019;Capixaba;1200179;ESC FRANCISCO FERREIRA DE MORAIS;12021342;3;2;0.0;SERINGAL VILA NOVA, COLOCACAO CASTANHEIRA;;0.0;0.0;0.0;1.0;8.0
2019;Capixaba;1200179;ESC MUNDO ENCANTADO;12021725;3;1;0.0;RUA BRASIL;;1.0;0.0;0.0;0.0;319.0
2019;Capixaba;1200179;ESC NOVA ESPERANCA;12023396;2;2;1.0;BR 317 KM55, RAMAL ANTONIO COSTA KM11;PA ALCOBRAS;1.0;0.0;0.0;0.0;276.0
2019;Capixaba;1200179;ESC JOSE SILVEIRA DA COSTA;12026131;3;2;0.0;PA ALCOOBRAS, RAMAL ANTONIO COSTA, KM 11;;1.0;0.0;0.0;0.0;257.0
2019;Capixaba;1200179;ESC TRES MARIAS;12028185;3;2;0.0;CAMPO ESPERANCA COLOCACAO TRES MARIAS;;1.0;0.0;0.0;0.0;26.0
2019;Capixaba;1200179;ESC JOSE ALVES DA SILVA;12030694;3;2;0.0;SERINGAL CAPATARA, COLOCACAO SANTA LUZIA;;0.0;0.0;0.0;1.0;11.0
2019;Capixaba;1200179;ESC ARISTON FERREIRA DA CUNHA;12030899;2;2;0.0;BR 317 KM 100;RAMAL TRACOA;1.0;0.0;0.0;0.0;387.0
2019;Capixaba;1200179;ESC PROFª NOELIA MARIA ALVES DE SOUZA;12042226;3;1;0.0;RUA CECILIA BOAVENTURA;;1.0;0.0;0.0;0.0;401.0
2019;Cruzeiro do Sul;1200203;ESC COLEGIO CRISTAO CRUZEIRO;12000094;2;1;0.0;RUA ANTONIO COSTEIRA;PROX. AO MERC. COHAB;1.0;0.0;0.0;0.0;669.0
2019;Cruzeiro do Sul;1200203;ESC PRESIDENTE TANCREDO DE ALMEIDA NEVES;12000108;2;1;0.0;RUA ESPIRITO SANTO;;1.0;0.0;0.0;0.0;138.0
2019;Cruzeiro do Sul;1200203;ESC 17 DE NOVEMBRO;12000124;3;2;0.0;BR 307 ESTRADA DO PENTECOSTES BELO JARDIM;INSTITUICAO ESCOLAR;1.0;0.0;0.0;0.0;78.0
2019;Cruzeiro do Sul;1200203;ESCOLA 21 DE ABRIL;12000132;3;1;0.0;AVENIDA RIO JURUA;;1.0;0.0;0.0;0.0;143.0
2019;Cruzeiro do Sul;1200203;ESC 06 DE AGOSTO;12000140;3;2;0.0;BR 307 RAMAL DOS CAROBAS;;1.0;0.0;0.0;0.0;55.0
2019;Cruzeiro do Sul;1200203;ESC 7 DE SETEMBRO;12000159;2;2;0.0;ESTRADA DO AEROPORTO KM 10;ESCOLA;1.0;0.0;0.0;0.0;134.0
2019;Cruzeiro do Sul;1200203;ESC ABSOLON MOREIRA;12000167;2;1;0.0;AV COPACABANA;;1.0;0.0;0.0;0.0;316.0
2019;Cruzeiro do Sul;1200203;ESC AIRTON SENA DA SILVA;12000183;3;2;1.0;BR 364 - COMUNIDADE BARRO ALTO;ALTO RIO LAGOINHA;0.0;0.0;0.0;1.0;86.0
2019;Cruzeiro do Sul;1200203;ESC PADRE ALFREDO NUSS;12000191;3;1;0.0;ESTRADA DO AEROPORTO, CONJUNTO THAUMATURGO DE AZEV;AO LADO DA IGREJA;1.0;0.0;0.0;0.0;293.0
2019;Cruzeiro do Sul;1200203;ESC ANTONIO FERREIRA GOMES;12000248;3;2;0.0;AVENIDA RAIMUNDA NONATA DIAS DA SILVA;;1.0;0.0;0.0;0.0;255.0
2019;Cruzeiro do Sul;1200203;ESC ANTONIO JUVENCIO BARROSO;12000256;2;2;0.0;RIO LIBERDADE COMUNIDADE GUARANI;ESCOLA;0.0;0.0;0.0;1.0;22.0
2019;Cruzeiro do Sul;1200203;ESC ARI RODRIGUES;12000264;2;2;0.0;BR 307 COMUNIDADE SANTA BARBARA;ESCOLA;1.0;0.0;0.0;0.0;9.0
2019;Cruzeiro do Sul;1200203;ESC ARTUR LEBRE I;12000272;3;2;1.0;BR 364 ALTO CAMPINAS- COMUNIDADE BOA HORA;;1.0;0.0;0.0;0.0;58.0
2019;Cruzeiro do Sul;1200203;ESC AUGUSTO SEVERO;12000280;2;2;0.0;VILA SANTA LUZIA-PENTECOSTE;ESCOLA;1.0;0.0;0.0;0.0;206.0
2019;Cruzeiro do Sul;1200203;ESC BARROSO FILHO;12000299;3;2;1.0;BR 364 RAMAL 12;ZONA RURAL;1.0;0.0;0.0;0.0;64.0
2019;Cruzeiro do Sul;1200203;ESC CEL CONTREIRAS;12000345;2;1;0.0;LINHA DO TIRO AO ALVO;;1.0;0.0;0.0;0.0;112.0
2019;Cruzeiro do Sul;1200203;ESC CORA CORALINA;12000370;2;2;0.0;BR 364 PROJETO SANTA LUZIA KM 86;PROJETO SANTA LUZIA;1.0;0.0;0.0;0.0;142.0
2019;Cruzeiro do Sul;1200203;ESC CORAZITA NEGREIROS;12000396;3;1;0.0;RUA DO PARA;ESCOLA;1.0;0.0;0.0;0.0;359.0
2019;Cruzeiro do Sul;1200203;ESC DOM PEDRO II;12000400;2;2;0.0;RIO LIBERDADE COMUNIDADE ESPERANCA;;0.0;1.0;0.0;0.0;24.0
2019;Cruzeiro do Sul;1200203;ESC FLODOARDO CABRAL;12000418;2;1;0.0;AV 28 DE SETEMBRO;;1.0;0.0;0.0;0.0;1053.0
2019;Cruzeiro do Sul;1200203;ESC COMANDANTE BRAZ DE AGUIAR;12000442;2;1;0.0;RUA RUI BARBOSA;;1.0;0.0;0.0;0.0;195.0
2019;Cruzeiro do Sul;1200203;ESC CRAVEIRO COSTA;12000450;2;1;0.0;RUA GOIAS;ESCOLA;1.0;0.0;0.0;0.0;498.0
2019;Cruzeiro do Sul;1200203;ESC DION THAUMATURGO;12000469;2;2;0.0;RAMAL DA BURITIRANA;ESCOLA;1.0;0.0;0.0;0.0;73.0
2019;Cruzeiro do Sul;1200203;ESC DOM PEDRO I;12000507;2;2;0.0;RIO LIBERDADE COMUNIDADE ITAJUBA;ESCOLA;0.0;0.0;0.0;1.0;20.0
2019;Cruzeiro do Sul;1200203;ESC DR VALERIO CALDAS DE MAGALHAES;12000531;2;1;0.0;RUA BOULEVARD THAUMATURGO;;1.0;0.0;0.0;0.0;787.0
2019;Cruzeiro do Sul;1200203;ESC EMIDIO BRAGA DE VASCONCELOS;12000558;3;1;0.0;LINHA DA ALEMANHA;;1.0;0.0;0.0;0.0;200.0
2019;Cruzeiro do Sul;1200203;ESC FLODOARDO CABRAL;12000566;3;2;0.0;BR 364 RAMAL DO TICO;ZONA RURAL;1.0;0.0;0.0;0.0;66.0
2019;Cruzeiro do Sul;1200203;ESC FRANCISCA BARROS DE OLIVEIRA;12000574;3;1;0.0;RUA 23 DE OUTUBRO;ESCOLA;1.0;0.0;0.0;0.0;58.0
2019;Cruzeiro do Sul;1200203;ESC FRANCISCA HORMINDA DE OLIVEIRA;12000582;3;2;1.0;BR 364 RAMAL 02;;1.0;0.0;0.0;0.0;62.0
2019;Cruzeiro do Sul;1200203;ESC FRANCISCA RITA DE CASSIA LIMA PINTO;12000590;3;1;0.0;RUA RIO DE JANEIRO;ESCOLA;1.0;0.0;0.0;0.0;151.0
2019;Cruzeiro do Sul;1200203;ESC FRANCISCO MONTENEGRO BRAGA;12000612;2;2;0.0;RIO LIBERDADE COMUNIDADE SAO PEDRO;;0.0;0.0;0.0;1.0;12.0
2019;Cruzeiro do Sul;1200203;ESC GENERAL RONDON;12000639;2;2;0.0;RAMAL DA MARIANA I;ESCOLA;1.0;0.0;0.0;0.0;42.0
2019;Cruzeiro do Sul;1200203;ESC GOVERNADOR HUGO CARNEIRO;12000663;2;1;0.0;RUA SERGIPE;PREDIO ESCOLAR;1.0;0.0;0.0;0.0;808.0
2019;Cruzeiro do Sul;1200203;ESC HELENA NOBRE;12000671;3;2;0.0;COMUNIDADE VISTA ALEGRE;RIO JURUA MIRIM;1.0;0.0;0.0;0.0;76.0
2019;Cruzeiro do Sul;1200203;ESC HUMBERTO DE CAMPOS;12000701;2;2;0.0;BR 364, RAMAL 03;ESCOLA;1.0;0.0;0.0;0.0;310.0
2019;Cruzeiro do Sul;1200203;ESC JOAO KUBITSCHEK;12000736;2;1;0.0;AV 25 DE AGOSTO;;1.0;0.0;0.0;0.0;547.0
2019;Cruzeiro do Sul;1200203;ESC JOAQUIM JOSE DA SILVA XAVIER;12000752;3;2;0.0;BR 364 RAMAL 05;;1.0;0.0;0.0;0.0;55.0
2019;Cruzeiro do Sul;1200203;ESC JOAQUIM NOGUEIRA;12000779;2;2;0.0;RIO LIBERDADE COMUNIDADE PERIQUITO;;0.0;1.0;0.0;0.0;176.0
2019;Cruzeiro do Sul;1200203;ESC JOSE DE ALENCAR;12000787;2;2;0.0;BR 364 RAMAL 02 SANTA LUZIA;ESCOLA;1.0;0.0;0.0;0.0;19.0
2019;Cruzeiro do Sul;1200203;ESC JOSE DE ANCHIETA;12000795;3;2;0.0;COMUNIDADE PERIQUITO;RIO JURUA MIRIM;0.0;1.0;0.0;0.0;46.0
2019;Cruzeiro do Sul;1200203;ESC JOSE DO PATROCINIO;12000809;3;2;0.0;COMUNIDADE TATAJUBA;RIO JURUA;0.0;1.0;0.0;0.0;44.0
2019;Cruzeiro do Sul;1200203;ESC JULIO RODRIGUES MARTINS;12000825;3;2;0.0;ESTIRAO DOS NAUAS PRAIA GRANDE;PREDIO ESCOLAR;1.0;0.0;0.0;0.0;29.0
2019;Cruzeiro do Sul;1200203;ESC INDIGENA KATUKINA I;12000841;2;2;2.0;BR 364 TERRA INDIGENA CAMPINAS KATUKINA;ALDEIA;0.0;0.0;0.0;1.0;18.0
2019;Cruzeiro do Sul;1200203;ESC LEONILA DA SILVA ROSAS;12000868;3;2;0.0;COMUNIDADE FAZENDA SAO GERALDO;;1.0;0.0;0.0;0.0;11.0
2019;Cruzeiro do Sul;1200203;ESC LUIZ ANTONIO MEIRIM PEDREIRA;12000876;2;1;0.0;AV 15 DE NOVEMBRO;;1.0;0.0;0.0;0.0;182.0
2019;Cruzeiro do Sul;1200203;ESC LUIZ FERREIRA;12000892;3;2;0.0;COMUNIDADE TRES BOCAS;;0.0;1.0;0.0;0.0;67.0
2019;Cruzeiro do Sul;1200203;ESC JUAREZ IBERNON;12000906;2;2;0.0;VILA SANTA LUZIA BR 364;ZONA;1.0;0.0;0.0;0.0;277.0
2019;Cruzeiro do Sul;1200203;ESC MADRE ADELGUNDES BECKER;12000914;2;1;0.0;RUA SANTO ANTONIO;;1.0;0.0;0.0;0.0;785.0
2019;Cruzeiro do Sul;1200203;ESC MANOEL BRAZ DE MELO;12000930;2;2;0.0;VILA ASSIS BRASIL;;1.0;0.0;0.0;0.0;436.0
2019;Cruzeiro do Sul;1200203;ESC MARCILIO NUNES RIBEIRO II;12000973;2;2;0.0;AVENIDA ANTENOR GUALBERTO;ESCOLA;1.0;0.0;0.0;0.0;160.0
2019;Cruzeiro do Sul;1200203;ESC MARIA DA CONCEICAO CASTRO LIMA;12001007;3;1;0.0;RUA DA PARAIBA;PREDIO;1.0;0.0;0.0;0.0;294.0
2019;Cruzeiro do Sul;1200203;ESC MARIA DE NAZARE SANTIAGO;12001015;2;2;0.0;AVENIDA 29 DE JUNHO;CASA;1.0;0.0;0.0;0.0;305.0
2019;Cruzeiro do Sul;1200203;ESC MAURICIO MAPPES BARROSO;12001031;2;2;0.0;BR 364- SERINGAL LIBERDADE - COMUNIDADE EXTREMA;ESCOLA;1.0;0.0;0.0;0.0;154.0
2019;Cruzeiro do Sul;1200203;ESC MOACIR RODRIGUES;12001058;3;2;0.0;BR 364 VARIANTE;;1.0;0.0;0.0;0.0;56.0
2019;Cruzeiro do Sul;1200203;ESC MUSTAFA ALMEIDA TOBU;12001066;2;1;0.0;AV LAURO MULLER;;1.0;0.0;0.0;0.0;244.0
2019;Cruzeiro do Sul;1200203;ESC NADIR MESSIAS CAMELI;12001074;3;2;0.0;BR 307- ESTRADA DO PENTECOSTES;;1.0;0.0;0.0;0.0;38.0
2019;Cruzeiro do Sul;1200203;ESC NORBERTO ASSUNCAO CAVALCANTE;12001104;2;2;0.0;BR-364 PROJETO SANTA LUZIA RAMAL 03;;1.0;0.0;0.0;0.0;228.0
2019;Cruzeiro do Sul;1200203;ESC NOSSA SENHORA DE NAZARE;12001112;3;2;0.0;BR 307 BADEJO DO MEIO;;1.0;0.0;0.0;0.0;28.0
2019;Cruzeiro do Sul;1200203;ESC NOSSA SENHORA DO PERPETUO SOCORRO;12001120;3;2;0.0;COMUNIDADE URUBURETAMA;RIO JURUA;0.0;1.0;0.0;0.0;15.0
2019;Cruzeiro do Sul;1200203;ESC OLAVO BILAC;12001139;2;2;0.0;PROJETO SANTA LUZIA BR 364;ESCOLA;1.0;0.0;0.0;0.0;362.0
2019;Cruzeiro do Sul;1200203;ESC PADRE MARCELINO CHAMPAGNAT;12001147;3;1;0.0;RUA DOS CANAMARES;;1.0;0.0;0.0;0.0;506.0
2019;Cruzeiro do Sul;1200203;ESC PANTALEAO BUSSONS;12001155;3;2;0.0;COMUNIDADE TERRA FIRME;;0.0;1.0;0.0;0.0;33.0
2019;Cruzeiro do Sul;1200203;ESC PADRE CARLOS KUNZ;12001163;2;1;0.0;RUA FRAN PACHECO;;1.0;0.0;0.0;0.0;326.0
2019;Cruzeiro do Sul;1200203;ESC PADRE CRISTOVAO FREIRE ARNAUD;12001171;3;1;0.0;ESTRADA DO AEROPORTO KM 2;;1.0;0.0;0.0;0.0;316.0
2019;Cruzeiro do Sul;1200203;ESC PADRE DAMIAO;12001180;2;1;0.0;RUA DO REMANSO;PREDIO;1.0;0.0;0.0;0.0;400.0
2019;Cruzeiro do Sul;1200203;ESC PADRE EGON ENGEL;12001198;3;2;0.0;COMUNIDADE TERRA FIRME DE CIMA;;0.0;1.0;0.0;0.0;49.0
2019;Cruzeiro do Sul;1200203;ESC PADRE MANOEL DA NOBREGA I;12001201;3;2;1.0;BR 364 RIO LAGOINHA;;1.0;0.0;0.0;0.0;101.0
2019;Cruzeiro do Sul;1200203;ESC PEDRO FIRMINO DE OLIVEIRA;12001210;3;2;0.0;BR 364 RAMAL 07;;1.0;0.0;0.0;0.0;82.0
2019;Cruzeiro do Sul;1200203;ESC PLACIDO DE CASTRO;12001228;2;2;0.0;BR 307 Nº 2985;ESCOLA;1.0;0.0;0.0;0.0;132.0
2019;Cruzeiro do Sul;1200203;ESC DIVINA PROVIDENCIA;12001236;2;1;0.0;AV 25 DE AGOSTO;PROXIMO AO 61 BIS;1.0;0.0;0.0;0.0;412.0
2019;Cruzeiro do Sul;1200203;ESC RAIMUNDO QUIRINO NOBRE;12001244;3;1;0.0;RUA FELIX GASPAR;;1.0;0.0;0.0;0.0;209.0
2019;Cruzeiro do Sul;1200203;ESC BEIJA FLOR;12001252;3;1;0.0;RUA PEDRO TELES;;1.0;0.0;0.0;0.0;177.0
2019;Cruzeiro do Sul;1200203;ESC PRESBITERIANA DE CRUZEIRO DO SUL;12001260;2;1;0.0;RUA SERGIPE;;1.0;0.0;0.0;0.0;602.0
2019;Cruzeiro do Sul;1200203;ESC PROFESSOR ANTONIO DE BARROS FREIRE;12001279;2;1;0.0;RUA JAMINAUAS;PREDIO;1.0;0.0;0.0;0.0;494.0
2019;Cruzeiro do Sul;1200203;ESCOLA MARIA DE NAZARE LIMA;12001295;3;1;0.0;AVENIDA 15 DE NOVEMBRO;;1.0;0.0;0.0;0.0;93.0
2019;Cruzeiro do Sul;1200203;ESC PROF QUITA;12001309;2;1;0.0;RUA 23 DE OUTUBRO;;1.0;0.0;0.0;0.0;234.0
2019;Cruzeiro do Sul;1200203;ESC RAINHA DA FLORESTA;12001317;2;2;0.0;BR 364, PROJETO SANTA LUZIA RAMAL 03 KM 30;ESCOLA;1.0;0.0;0.0;0.0;168.0
2019;Cruzeiro do Sul;1200203;ESC REGO BARROS;12001333;2;1;0.0;RUA PEDRO TELES;ESCOLA;1.0;0.0;0.0;0.0;139.0
2019;Cruzeiro do Sul;1200203;ESC JOAO BUSSONS;12001341;3;2;0.0;BR 364;SANTA LUZIA;1.0;0.0;0.0;0.0;349.0
2019;Cruzeiro do Sul;1200203;ESC RODRIGUES E SILVA;12001368;3;2;0.0;BR 364 RAMAL 02 COMUNIDADE ONCA;;1.0;0.0;0.0;0.0;86.0
2019;Cruzeiro do Sul;1200203;ESC RUI BARBOSA;12001392;3;1;0.0;AVENIDA RIO JURUA;PREDIO ESCOLAR;1.0;0.0;0.0;0.0;256.0
2019;Cruzeiro do Sul;1200203;ESC SAO FRANCISCO;12001406;2;2;0.0;RIO LIBERDADE COMUNIDADE PORTO ALEGRE;;0.0;0.0;0.0;1.0;20.0
2019;Cruzeiro do Sul;1200203;ESC ALFREDO SAID;12001414;3;2;0.0;COMUNIDADE RUSSAS VELHA - RIO VALPARAISO;;0.0;1.0;0.0;0.0;89.0
2019;Cruzeiro do Sul;1200203;ESC SANTA RITA;12001422;2;2;0.0;PROJETO SANTA LUZIA BR 364 KM 68;ESCOLA SANTA RITA;1.0;0.0;0.0;0.0;156.0
2019;Cruzeiro do Sul;1200203;ESC SAO CRISTOVAO;12001430;3;2;0.0;ESTRADA DO IGARAPE PRETO - FAZENDA DO TOTA;ESCOLA;1.0;0.0;0.0;0.0;57.0
2019;Cruzeiro do Sul;1200203;ESCOLA SAO JOSE;12001457;2;1;0.0;AV 17 DE NOVEMBRO;PREDIO;1.0;0.0;0.0;0.0;1209.0
2019;Cruzeiro do Sul;1200203;ESC SEBASTIANA SILENE VALENTE;12001490;2;2;0.0;BR 364 RAMAL 02;ESCOLA;1.0;0.0;0.0;0.0;32.0
2019;Cruzeiro do Sul;1200203;ESC SEGADAS VIANA;12001503;3;2;0.0;COMUNIDADE BOA VISTA;ESCOLA;1.0;0.0;0.0;0.0;9.0
2019;Cruzeiro do Sul;1200203;ESC SANTA BARBARA;12001520;3;2;0.0;BR 307 COMUNIDADE SANTA MARIA;ESCOLA;1.0;0.0;0.0;0.0;28.0
2019;Cruzeiro do Sul;1200203;ESC SANTA LUZIA;12001554;2;2;0.0;SACADO DA ALEMANHA KM/14;ESCOLA;1.0;0.0;0.0;0.0;122.0
2019;Cruzeiro do Sul;1200203;ESC TANCREDO DE ALMEIDA NEVES I;12001570;3;2;0.0;BR - 364 RAMAL DO CARACAS;ZONA RURAL;1.0;0.0;0.0;0.0;96.0
2019;Cruzeiro do Sul;1200203;ESC TEODORICO MELO;12001589;3;2;0.0;COMUNIDADE MONTE CRISTO;RIO JURUA MIRIM;0.0;0.0;0.0;1.0;63.0
2019;Cruzeiro do Sul;1200203;ESC THAUMATURGO DE AZEVEDO;12001597;3;1;0.0;RUA FLORIANO PEIXOTO;PREDIO;1.0;0.0;0.0;0.0;335.0
2019;Cruzeiro do Sul;1200203;ESC VISCONDE DO RIO BRANCO;12001627;2;2;0.0;RUA CAMINHO DO SABER-RAMAL OLIVENCA;ESCOLA;1.0;0.0;0.0;0.0;164.0
2019;Cruzeiro do Sul;1200203;ESC PADRE MARCELINO CHAMPAGNAT - INFANTIL;12001732;3;1;0.0;RUA RUI BARBOSA;ESCOLA;1.0;0.0;0.0;0.0;283.0
2019;Cruzeiro do Sul;1200203;ESCOLA MUNICIPAL DE ENSINO INFANTIL OSVALDO DALBUQUERQUE LIMA;12001740;3;1;0.0;AVENIDA GETULIO VARGAS;ESCOLA;1.0;0.0;0.0;0.0;274.0
2019;Cruzeiro do Sul;1200203;ESC JARDIM DE INFANCIA SAO FRANCISCO;12001759;3;1;0.0;RUA ESPIRITO SANTO;;1.0;0.0;0.0;0.0;190.0
2019;Cruzeiro do Sul;1200203;ESC MARECHAL HERMES DA FONSECA;12003280;3;2;0.0;COMUNIDADE PRAINHA II;RIO JURUA MIRIM;0.0;0.0;0.0;1.0;46.0
2019;Cruzeiro do Sul;1200203;ESC MARGARIDA BATISTA DE LIMA;12018317;3;1;0.0;RUA DO PARA;PREDIO;1.0;0.0;0.0;0.0;193.0
2019;Cruzeiro do Sul;1200203;ESC RAIMUNDA DE CASTRO LEBRE;12019011;3;2;1.0;BR 364 RAMAL DO ZE ALVES;ZONA RURAL;1.0;0.0;0.0;0.0;82.0
2019;Cruzeiro do Sul;1200203;ESC SAO JOAO I;12020206;3;2;0.0;COMUNIDADE TARTARUGA;RIO VALPARAISO;0.0;1.0;0.0;0.0;36.0
2019;Cruzeiro do Sul;1200203;ESC POLO HORTIGRANJEIRO;12020214;3;2;0.0;BR 307- VILA ASSIS BRASIL- RAMAL DO MACAXEIRAL;;1.0;0.0;0.0;0.0;10.0
2019;Cruzeiro do Sul;1200203;ESC NOSSA SENHORA APARECIDA;12020230;3;2;0.0;BR 364 RIO CROA;;1.0;0.0;0.0;0.0;77.0
2019;Cruzeiro do Sul;1200203;ESC DOM HENRIQUE RUTH;12020249;2;1;0.0;RUA DO PURUS;;1.0;0.0;0.0;0.0;1281.0
2019;Cruzeiro do Sul;1200203;ESC OLINDA NERI DA SILVA;12020486;3;2;1.0;BR 364 RAMAL FUNDIARIA;;1.0;0.0;0.0;0.0;32.0
2019;Cruzeiro do Sul;1200203;ESC ARTUR LEBRE II;12020494;3;2;0.0;COMUNIDADE PRAINHA I;RIO JURUA MIRIM;0.0;1.0;0.0;0.0;37.0
2019;Cruzeiro do Sul;1200203;ESC JOAO MARIA DE SOUZA MENDONCA;12020540;3;2;0.0;BR - 364 RAMAL 11;;1.0;0.0;0.0;0.0;66.0
2019;Cruzeiro do Sul;1200203;ESC JOSE SARAIVA DE FREITAS;12020656;3;2;1.0;BR - 364 - RAMAL 13;;1.0;0.0;0.0;0.0;65.0
2019;Cruzeiro do Sul;1200203;ESC INDIGENA KATUKINA II;12020664;2;2;2.0;BR 364 TERRA INDIGENA CAMPINAS;ALDEIA CAMPINA;0.0;0.0;1.0;0.0;26.0
2019;Cruzeiro do Sul;1200203;ESC PEDRO BENICIO;12020672;2;2;0.0;BR 364 PROJETO SANTA LUZIA-RAMAL 03;;1.0;0.0;0.0;0.0;24.0
